,device_id,repeat
917,043sj-tirm0-l0ju3-uo3oq-9o774,1
918,ukevd-5ou84-ovu71-mq4o6-cu2yu,1
919,5ei69-d7qen-a9zu9-4l4z2-timsy,1
920,6brjd-vi1de-s4m73-8lqe8-buxmk,1
921,wzcwe-ms9l8-gpyxi-f8eo3-jxtqp,1
922,aoqkx-2dg78-wcw6h-soapj-z0pwn,1
923,5v3a7-s0wqn-rqr8e-ucmx1-nio0j,1
924,ufkya-x25vd-yvz58-2i9um-d4kwv,1
925,vsnfr-sfsqs-e9kzy-zt9qj-802y5,1
926,xffdt-uzqxg-dojwm-vsvu4-yiqf3,1
927,c1mmz-qnr5q-2la0p-o7f4z-9fzuh,1
928,uwpuy-1x6dw-qf33t-p45hx-iw81q,1
929,47acp-tvkrr-ma92j-13dd7-8ffkk,1
930,szfec-hgw4c-bwkkx-kug70-wtylb,1
931,fks9n-g44mv-q0iu0-oe408-zbo5k,1
932,r0v50-t067c-7h3cx-ezb10-9iovv,1
933,6mrhu-mm350-0t917-fi4p3-7rcsh,1
934,ostgt-l76n6-gpk3n-4x9k0-vlfhi,1
935,thxut-w4mji-0d0xq-n2ijf-gg5me,1
936,37fm2-opk53-42nn7-bt34n-rt4a7,1
937,03v77-q2p38-jole1-3okc2-x0ms1,1
938,c6ywt-utpk8-3owvu-x85v4-im1rm,1
939,uz8a1-m2umj-ntwh3-1kg3x-f3p1l,1
940,1caxf-epq8t-i41qe-cjqgu-fgb8f,1
941,d3ttd-nescz-7s2t9-7wz44-90v75,1
942,d64lj-6sybi-i8n6x-ym9fc-19lnx,1
943,4lk95-7fr8h-f2v9l-90tdk-cc3zi,1
944,z77hf-0kz3q-t6bua-4b6rx-7m0sp,1
945,792hu-5uqpi-4zeve-1nrao-kmcif,1
946,ivtuv-jtngf-u69y4-1huib-a4xya,1
947,vhn3d-hfn6z-qf3xj-s1pf9-c4eg2,1
948,2dfl4-yjj5q-7ccne-pn18t-6vvp4,1
949,9gmu2-elnd0-2h7ge-hv1n3-0p973,1
950,vpwii-2u082-0iwi1-sehid-ziv3u,1
951,y2da6-brwvs-9us7c-rc2mo-cuxrf,1
952,4vmga-ck8n6-74tqy-gmu9x-3tldl,1
953,f67cv-qbxjj-22my9-q94la-8131v,1
954,dytv1-hgqfk-m80ds-tytts-4orbg,1
955,dlffl-f03an-x30gr-rez4z-6dibg,1
956,jpfbo-ef3s5-h0uw6-p03k1-hfyug,1
957,s8c8n-jczdp-rm5qd-5svdu-9ft1b,1
958,d153z-zma2c-pl3bh-ncipr-5t8kg,1
959,34yzt-svt0p-gact7-la43k-3usfn,1
960,xlnyi-x3lrx-soll8-kpnb9-stm7k,1
961,kk2zu-r3hqe-ef1ie-fu33t-9ytbl,1
962,870mu-k3s6j-e27hq-wie4f-mh9hu,1
963,53c0v-wq3xj-l8dmc-1ea9q-fuohr,1
964,arqir-owsll-m57ld-j2lke-y8ins,1
965,ij4uh-xkv2a-hvm5y-jwfxq-vowd7,1
966,nq9ji-m72gs-a6ysu-uova7-zbfmv,1
967,jwt2l-j2cc1-li7oi-ytwlu-crbs3,1
968,u7d4w-vfb69-u4hay-79fey-p4kzw,1
969,yyn4k-brz57-3vhix-n5t8x-2sach,1
970,ikgev-g5bou-oaomv-iblqx-hllu2,1
971,nirfi-1b60r-16o2d-j2z78-0ppfv,1
972,c1aed-ju9q5-k1qnc-rhf8k-360d0,1
973,tq5e4-pkzw3-zcupl-rj932-jfdp8,1
974,bl2ei-ng0dn-jlp5l-dnsev-ffszo,1
975,4i175-ttfi0-eiamw-vq881-wugj9,1
976,x0ayl-0x200-lj33h-yzrjc-unf1p,1
977,6qqdp-ia9z0-z9l94-2rw06-dfyfg,1
978,ww5uz-w102v-75wo4-hed50-iv2nd,1
979,7f5mk-96ne1-16cxk-qj630-13zue,1
980,vu6y6-am9yi-m97m6-hn6at-ybjpb,1
981,0xg2c-fp7an-4zuq6-h521i-mzspq,1
982,3g8pj-d835q-xt24z-lc2by-stcxo,1
983,sm5e0-ejza0-22xs7-znzvh-ciubi,1
984,gvhrw-cnm0d-ec9vo-dxcya-fw14z,1
985,fhwc3-cj1ba-tjg0b-nsslm-wqv6k,1
986,ijpf2-qe61i-ennix-pezhp-snrmv,1
987,w9e54-4wgcd-m4ujh-1h9gs-h6tsv,1
988,vo560-1gs4w-is7sp-dgj7a-v1onu,1
989,1jw02-26kap-3hucd-a7r1c-ziqht,1
990,qjn0c-m1v3q-0v8yy-418m3-a3cmz,1
991,jl5sv-m5xvx-p5132-topdr-9n26l,1
992,1udja-2jqw6-s8hv3-oir6b-k3rg8,1
993,g3mr3-6cmq9-rfams-4wsw2-iwvp6,1
994,hke5m-iqhlk-axkx4-nkcrd-cdnge,1
995,lkhgi-iro16-irjhs-amggc-ra9q8,1
996,wj0hj-eghon-nuysw-blor7-4etz4,1
997,0cll8-s7z0n-8iixp-o78dd-p96ka,1
998,h6yev-1yosk-oskpq-37va0-jg6p1,1
999,0xomy-4bvvo-2tr23-yq039-1rmnz,1
1000,a2mqy-1dzp8-5hthl-7ys3j-m0833,1
1001,ndrr5-1j4tk-l3wgk-jjpq7-4w9bv,1
1002,in2cl-4bgq3-041v1-19snz-78hu7,1
1003,5yr21-ivd5i-y6dzi-vwnwe-ua02b,1
1004,i6qbl-2tscn-mxoyg-szml0-4y46x,1
1005,db4t4-ogeaz-axztp-nbf21-cexsf,1
1006,1hk8r-hg3k0-s8ooq-jfdtz-igk37,1
1007,96f2j-brddi-wpf07-pdl52-fvuke,1
1008,31y31-fmxhx-arexl-gvt0t-qsvub,1
1009,n96o9-jcc36-evjme-5vfma-peh0x,1
1010,2wk7z-okkrx-56wot-q8ubc-qnsqm,1
1011,f2i4t-d6avp-ceymm-t7k85-g6pyq,1
1012,br1zt-h7jax-5bzl2-kq8qc-rp3sj,1
1013,ae34j-39fki-2p0iu-t519n-beofv,1
1014,nimqk-m4eqr-e3sx1-46g8a-jk7ct,1
1015,zx62p-l7dtw-b19sl-yaw91-t7olg,1
1016,4f77h-etsxu-o6per-1xqes-kguio,1
1017,d8h8m-jxcax-t401k-xnma1-lgcgs,1
1018,l9v0g-u2puc-5kxby-c007p-n6a60,1
1019,d642c-kstrf-y3phk-we30d-g7lpr,1
1020,usfjy-3j1am-uthl7-0t8h9-u62rc,1
1021,8ukgr-xtjni-oiu3m-9rtuy-yuxbk,1
1022,f111u-mpyyf-ltfl9-lhsky-s9rfr,1
1023,wbve9-661ep-i9uqb-bvsy6-1733b,1
1024,3kzxu-fwbpf-z3pxv-y312j-eyvt2,1
1025,hdxof-13ccm-mg3vq-xnt1j-bhx2d,1
1026,9fttg-6m660-ag1nd-vtdvx-53cky,1
1027,5rl3v-hvgt1-lb8qz-1umdv-mp27w,1
1028,wy6ud-yg55r-rrupw-jtnuz-w7gyt,1
1029,h1lnk-6dp9f-nyift-0v6tb-3hfq1,1
1030,3l4b2-75nrt-uwd62-62mbn-xfjwi,1
1031,i05j5-ddbsm-waumm-4hwfz-wlbxs,1
1032,wyjcl-km6j3-ue4ja-pnjej-gck0v,1
1033,5mimg-okgku-14ocz-1d0er-g9zhp,1
1034,1ohe5-yx0p6-lr8ps-9gzfl-wtk79,1
1035,xqvnd-oy4a6-vyxp7-r7byz-j6uy9,1
1036,5n4ec-2gwg5-alqy7-1dydg-r1umc,1
1037,fa88r-2lhuu-4rikc-5flw5-qblvo,1
1038,3xtar-8lmak-2y7u4-uwf1w-7vg48,1
1039,kxj1p-g6a4z-w5yio-ir0ec-mlcl6,1
1040,dpncg-y3rcq-2fnrg-27dh2-nstkh,1
1041,cfd3s-e6pdo-3s89f-7eibb-4wbqv,1
1042,7fkke-15rsg-5n9g1-dwnss-f98ke,1
1043,6ogow-5bdne-pt7rx-p99vb-gy1dn,1
1044,4nuq8-v9i1o-f6krw-o921z-0jpgv,1
1045,73lkz-3e82z-vat3q-xchvi-lpxyg,1
1046,4pbw8-k0azi-92zuf-2irfw-skwob,1
1047,4odt7-zdsm3-8tkc2-vcel9-vmv7x,1
1048,u0hx0-d8x8r-w9n88-nhbms-v972l,1
1049,k1jhq-r4ihv-j37l1-eshqy-n0g49,1
1050,lste4-sjnor-uocy3-0pa64-2pvz9,1
1051,uj8hs-y4z6f-qrmd9-oico7-hh0xe,1
1052,8gvan-deaqg-n6c30-0ruzy-rts8y,1
1053,n0r4a-kz57c-tv08g-q1a13-s1rug,1
1054,3ziy7-80gzk-dgwsi-82x9y-rmrmz,1
1055,g0yqh-x9ryw-6pi1u-d5b06-ytova,1
1056,7jbyr-z2c8p-qok58-2u1vp-6m3hv,1
1057,i2d1l-vkfo7-zc9is-l6fmo-s1rry,1
1058,917qt-bvczq-rgbc1-6pnc5-r9iuh,1
1059,34vig-fmfh0-zsx3m-j8yhb-3viwd,1
1060,bqfl1-9ixur-7t16n-jzeih-5qk8z,1
1061,gunvb-1vd0v-l5dm0-j2dib-kcqbz,1
1062,rwjid-ppybz-qpmkp-i8s6j-kwakb,1
1063,w45ym-sheaq-v0e53-nhs35-yf9d6,1
1064,i7it5-ktkg7-kuc69-wiqe4-00y0m,1
1065,k9eza-5bx3u-iijan-1isc4-foify,1
1066,f6v0b-wazs6-46jiy-g4b73-r5118,1
1067,7pi28-8xiv7-c4cw4-v9q6k-oqc4k,1
1068,bhs0f-af238-oa9gy-3lpv9-u6bng,1
1069,p0h7u-5mhg7-drjyg-rr0qq-o9eee,1
1070,y3m5r-j3p8a-ypapz-xhy7l-54vws,1
1071,7wli7-ss3wk-evht3-t8f4q-0otbe,1
1072,08mdf-gvwyl-yfl0m-09uzo-kyp91,1
1073,5uod7-zdrmm-eo91h-76n7q-xa91v,1
1074,2dgqe-5fn9d-213kn-cqfs0-18ls4,1
1075,n09by-0oazf-jf3pl-irkqk-jx8cz,1
1076,s5r8i-eh008-ra0g8-1lynu-1bl9g,1
1077,nnz1l-oruwi-2l0gd-94lom-zou81,1
1078,4g5u3-s9ig7-lbuvh-phnvd-jrwb0,1
1079,tne7y-0c0fs-q9i9y-5aihj-d35ye,1
1080,otzdc-iz2p1-bgw11-eaqsh-bbasw,1
1081,jfqv3-qrl20-ovhg0-88snh-midau,1
1082,v15ef-kwqwb-ijmn7-b99kl-wj942,1
1083,v5ykn-mm8zn-fvi3t-g4wvt-crhlw,1
1084,hs50l-e9667-e535o-mfkej-od8z7,1
1085,pb1lh-tny1i-es34a-nq03i-8ixy1,1
1086,a456p-yxgkf-98geg-6iqt2-ako2d,1
1087,s4l92-21n92-xa0su-vo43x-7x1bw,1
1088,163zo-d0gyx-8e3mp-jaybh-ijbf2,1
1089,umgkm-irdxd-8a6ld-cd2rx-4wigb,1
1090,y9nme-crfs4-66pui-9j96l-pjr9b,1
1091,xu4n9-vgnoq-mvtf9-vk118-38k3t,1
